Date,Close
2023-07-18,337.27
2023-07-17,327.2
2023-07-14,326.19
2023-07-13,328.68
2023-07-12,326.4
2023-07-11,320.88
2023-07-10,316.47
2023-07-07,315.17
2023-07-06,313.0
2023-07-05,320.05
2023-07-03,326.61
2023-06-30,322.54
2023-06-29,323.09
2023-06-28,313.66
2023-06-27,313.45
2023-06-26,312.36
2023-06-23,314.71
2023-06-22,319.58
2023-06-21,325.07
2023-06-20,330.72
2023-06-16,338.31
2023-06-15,339.74
2023-06-14,338.42
2023-06-13,342.5
2023-06-12,339.49
2023-06-09,336.02
2023-06-08,335.47
2023-06-07,335.75
2023-06-06,326.8
2023-06-05,321.81
2023-06-02,323.65
2023-06-01,316.4
2023-05-31,323.9
2023-05-30,330.83
2023-05-26,332.01
2023-05-25,323.88
2023-05-24,319.81
2023-05-23,323.57
2023-05-22,324.92
2023-05-19,326.15
2023-05-18,329.58
2023-05-17,330.18
2023-05-16,320.81
2023-05-15,322.07
2023-05-12,319.5
2023-05-11,320.72
2023-05-10,322.55
2023-05-09,324.77
2023-05-08,326.51
2023-05-05,327.02
2023-05-04,321.26
2023-05-03,328.65
2023-05-02,333.37
2023-05-01,340.57
2023-04-28,343.44
2023-04-27,341.6
2023-04-26,336.56
2023-04-25,339.48
2023-04-24,343.96
2023-04-21,341.66
2023-04-20,338.71
2023-04-19,336.89
2023-04-18,333.91
2023-04-17,339.68
2023-04-14,336.92
2023-04-13,332.13
2023-04-12,330.24
2023-04-11,327.37
2023-04-10,324.96
2023-04-06,322.4
2023-04-05,321.53
2023-04-04,322.65
2023-04-03,326.52
2023-03-31,327.11
2023-03-30,321.14
2023-03-29,320.72
2023-03-28,318.44
2023-03-27,318.53
2023-03-24,312.57
2023-03-23,314.85
2023-03-22,313.67
2023-03-21,317.28
2023-03-20,309.53
2023-03-17,303.54
2023-03-16,315.09
2023-03-15,312.19
2023-03-14,322.15
2023-03-13,315.51
2023-03-10,327.67
2023-03-09,342.09
2023-03-08,349.29
2023-03-07,346.08
2023-03-06,357.05
2023-03-03,357.09
2023-03-02,349.1
2023-03-01,346.23
2023-02-28,351.65
2023-02-27,365.53
2023-02-24,363.85
2023-02-23,363.54
2023-02-22,360.89
2023-02-21,361.12
2023-02-17,368.5
2023-02-16,370.2
2023-02-15,374.34
2023-02-14,371.78
2023-02-13,374.02
2023-02-10,371.28
2023-02-09,367.99
2023-02-08,375.1
2023-02-07,374.4
2023-02-06,370.8
2023-02-03,369.95
2023-02-02,369.47
2023-02-01,365.71
2023-01-31,365.81
2023-01-30,357.46
2023-01-27,353.7
2023-01-26,354.97
2023-01-25,349.63
2023-01-24,348.33
2023-01-23,349.14
2023-01-20,341.84
2023-01-19,350.75
2023-01-18,349.09
2023-01-17,349.92
2023-01-13,374.0
2023-01-12,369.94
2023-01-11,364.48
2023-01-10,357.36
2023-01-09,353.0
2023-01-06,348.08
2023-01-05,343.76
2023-01-04,347.7
2023-01-03,346.22
2022-12-30,343.38
2022-12-29,343.43
2022-12-28,340.87
2022-12-27,341.97
2022-12-23,345.51
2022-12-22,345.58
2022-12-21,350.16
2022-12-20,344.49
2022-12-19,344.61
2022-12-16,346.35
2022-12-15,349.83
2022-12-14,360.38
2022-12-13,368.69
2022-12-12,363.18
2022-12-09,359.14
2022-12-08,358.08
2022-12-07,359.92
2022-12-06,362.91
2022-12-05,371.54
