Date,Close
2023-07-18,105.95
2023-07-17,105.57
2023-07-14,107.34
2023-07-13,106.32
2023-07-12,107.47
2023-07-11,108.7
2023-07-10,109.96
2023-07-07,109.0
2023-07-06,111.75
2023-07-05,113.7
2023-07-03,114.33
2023-06-30,115.39
2023-06-29,113.54
2023-06-28,112.44
2023-06-27,113.32
2023-06-26,113.08
2023-06-23,114.6
2023-06-22,113.72
2023-06-21,111.16
2023-06-20,110.23
2023-06-16,109.32
2023-06-15,109.4
2023-06-14,108.66
2023-06-13,109.99
2023-06-12,109.86
2023-06-09,110.71
2023-06-08,110.32
2023-06-07,108.61
2023-06-06,110.01
2023-06-05,113.11
2023-06-02,112.52
2023-06-01,110.93
2023-05-31,110.41
2023-05-30,109.17
2023-05-26,111.07
2023-05-25,112.3
2023-05-24,113.6
2023-05-23,113.27
2023-05-22,114.49
2023-05-19,115.49
2023-05-18,114.0
2023-05-17,114.76
2023-05-16,116.08
2023-05-15,116.37
2023-05-12,117.14
2023-05-11,117.55
2023-05-10,117.9
2023-05-09,117.43
2023-05-08,118.38
2023-05-05,117.68
2023-05-04,117.37
2023-05-03,118.22
2023-05-02,117.89
2023-05-01,116.34
2023-04-28,115.47
2023-04-27,115.16
2023-04-26,113.43
2023-04-25,116.53
2023-04-24,115.94
2023-04-21,115.37
2023-04-20,114.17
2023-04-19,114.13
2023-04-18,114.83
2023-04-17,115.01
2023-04-14,115.31
2023-04-13,115.58
2023-04-12,113.75
2023-04-11,112.49
2023-04-10,112.61
2023-04-06,112.33
2023-04-05,111.91
2023-04-04,108.83
2023-04-03,108.87
2023-03-31,106.39
2023-03-30,105.92
2023-03-29,104.92
2023-03-28,105.53
2023-03-27,106.93
2023-03-24,104.8
2023-03-23,104.23
2023-03-22,104.4
2023-03-21,105.54
2023-03-20,105.85
2023-03-17,104.1
2023-03-16,107.34
2023-03-15,107.63
2023-03-14,106.97
2023-03-13,105.73
2023-03-10,107.69
2023-03-09,107.6
2023-03-08,108.28
2023-03-07,111.27
2023-03-06,111.1
2023-03-03,106.88
2023-03-02,107.01
2023-03-01,106.65
2023-02-28,106.24
2023-02-27,109.36
2023-02-24,109.89
2023-02-23,110.59
2023-02-22,109.16
2023-02-21,109.07
2023-02-17,109.52
2023-02-16,106.51
2023-02-15,107.68
2023-02-14,108.74
2023-02-13,109.55
2023-02-10,108.57
2023-02-09,106.72
2023-02-08,106.64
2023-02-07,105.68
2023-02-06,104.03
2023-02-03,102.94
2023-02-02,103.46
2023-02-01,106.98
2023-01-31,107.41
2023-01-30,106.09
2023-01-27,105.38
2023-01-26,106.87
2023-01-25,108.59
2023-01-24,108.52
2023-01-23,109.88
2023-01-20,109.94
2023-01-19,109.9
2023-01-18,108.79
2023-01-17,110.45
2023-01-13,112.25
2023-01-12,111.77
2023-01-11,111.07
2023-01-10,110.81
2023-01-09,110.38
2023-01-06,114.84
2023-01-05,113.64
2023-01-04,112.08
2023-01-03,111.14
2022-12-30,110.95
