Date,Close
2023-07-18,52.98
2023-07-17,52.43
2023-07-14,52.92
2023-07-13,54.21
2023-07-12,54.11
2023-07-11,53.42
2023-07-10,53.27
2023-07-07,53.1
2023-07-06,52.77
2023-07-05,52.84
2023-07-03,53.78
2023-06-30,53.26
2023-06-29,53.24
2023-06-28,52.96
2023-06-27,52.57
2023-06-26,51.95
2023-06-23,51.36
2023-06-22,51.39
2023-06-21,51.88
2023-06-20,51.92
2023-06-16,53.16
2023-06-15,53.48
2023-06-14,52.81
2023-06-13,53.14
2023-06-12,51.8
2023-06-09,51.74
2023-06-08,52.78
2023-06-07,53.87
2023-06-06,52.59
2023-06-05,51.5
2023-06-02,51.61
2023-06-01,49.0
2023-05-31,48.78
2023-05-30,49.5
2023-05-26,50.34
2023-05-25,50.37
2023-05-24,51.32
2023-05-23,51.96
2023-05-22,51.77
2023-05-19,51.95
2023-05-18,51.87
2023-05-17,51.48
2023-05-16,51.06
2023-05-15,52.26
2023-05-12,52.31
2023-05-11,52.34
2023-05-10,53.45
2023-05-09,53.67
2023-05-08,54.15
2023-05-05,54.41
2023-05-04,53.36
2023-05-03,53.0
2023-05-02,53.78
2023-05-01,54.11
2023-04-28,54.4
2023-04-27,53.5
2023-04-26,52.58
2023-04-25,52.5
2023-04-24,55.39
2023-04-21,54.87
2023-04-20,55.7
2023-04-19,56.44
2023-04-18,56.78
2023-04-17,56.9
2023-04-14,56.5
2023-04-13,56.92
2023-04-12,56.89
2023-04-11,56.19
2023-04-10,55.81
2023-04-06,54.66
2023-04-05,54.64
2023-04-04,54.26
2023-04-03,55.33
2023-03-31,54.82
2023-03-30,54.0
2023-03-29,53.6
2023-03-28,52.91
2023-03-27,52.0
2023-03-24,51.78
2023-03-23,51.65
2023-03-22,51.38
2023-03-21,52.06
2023-03-20,51.26
2023-03-17,50.02
2023-03-16,50.91
2023-03-15,50.48
2023-03-14,52.29
2023-03-13,52.4
2023-03-10,53.88
2023-03-09,55.1
2023-03-08,56.26
2023-03-07,55.8
2023-03-06,57.11
2023-03-03,58.32
2023-03-02,58.44
2023-03-01,58.02
2023-02-28,57.2
2023-02-27,56.99
2023-02-24,57.79
2023-02-23,57.19
2023-02-22,57.01
2023-02-21,56.84
2023-02-17,58.13
2023-02-16,58.68
2023-02-15,59.76
2023-02-14,59.76
2023-02-13,60.32
2023-02-10,59.82
2023-02-09,59.08
2023-02-08,59.81
2023-02-07,60.51
2023-02-06,60.09
2023-02-03,60.0
2023-02-02,59.95
2023-02-01,60.22
2023-01-31,59.35
2023-01-30,57.95
2023-01-27,58.97
2023-01-26,58.12
2023-01-25,57.89
2023-01-24,58.2
2023-01-23,58.04
2023-01-20,57.44
2023-01-19,56.6
2023-01-18,56.84
2023-01-17,57.4
2023-01-13,58.68
2023-01-12,58.52
2023-01-11,57.58
2023-01-10,56.47
2023-01-09,55.28
2023-01-06,55.02
2023-01-05,52.91
2023-01-04,52.33
2023-01-03,51.04
2022-12-30,50.39
2022-12-29,50.65
2022-12-28,49.99
2022-12-27,51.19
2022-12-23,50.86
2022-12-22,50.17
2022-12-21,50.67
2022-12-20,49.66
2022-12-19,49.33
2022-12-16,49.8
2022-12-15,49.53
2022-12-14,51.36
2022-12-13,51.56
2022-12-12,51.11
2022-12-09,50.2
2022-12-08,50.56
2022-12-07,50.7
2022-12-06,51.05
2022-12-05,51.25
2022-12-02,51.55
2022-12-01,51.07
2022-11-30,50.97
2022-11-29,50.65
2022-11-28,49.5
2022-11-25,50.841
2022-11-23,50.8312
2022-11-22,50.8509
2022-11-21,49.4704
2022-11-18,49.3718
2022-11-17,49.431
2022-11-16,49.8057
2022-11-15,50.8805
2022-11-14,51.2256
2022-11-11,52.399
2022-11-10,49.2633
2022-11-09,47.0151
2022-11-08,48.9577
2022-11-07,48.8098
2022-11-04,48.3463
2022-11-03,45.8417
2022-11-02,46.2756
2022-11-01,46.2756
2022-10-31,46.0882
2022-10-28,46.8179
2022-10-27,46.956
2022-10-26,47.3208
2022-10-25,47.1828
2022-10-24,46.3841
2022-10-21,46.2164
2022-10-20,44.3035
2022-10-19,44.5007
2022-10-18,45.7333
2022-10-17,44.6289
2022-10-14,44.4908
2022-10-13,45.2797
2022-10-12,43.1991
2022-10-11,43.3372
2022-10-10,44.2542
2022-10-07,43.7907
2022-10-06,44.8853
2022-10-05,45.4177
2022-10-04,45.9699
2022-10-03,44.6486
2022-09-30,43.3174
2022-09-29,43.5442
2022-09-28,44.4218
2022-09-27,43.1794
2022-09-26,42.785
2022-09-23,43.2878
2022-09-22,44.1457
2022-09-21,44.3528
2022-09-20,45.4473
2022-09-19,46.0882
2022-09-16,45.7727
2022-09-15,46.2559
2022-09-14,46.4136
2022-09-13,47.2025
2022-09-12,50.2198
2022-09-09,49.8057
2022-09-08,48.7112
2022-09-07,48.2872
2022-09-06,47.9125
2022-09-02,48.6224
2022-09-01,49.2633
2022-08-31,50.2888
2022-08-30,50.6635
2022-08-29,52.1328
2022-08-26,52.9989
2022-08-25,54.264
2022-08-24,52.7847
2022-08-23,54.1278
2022-08-22,52.9502
2022-08-19,54.0012
2022-08-18,54.5171
2022-08-17,53.9721
2022-08-16,54.6046
2022-08-15,53.8553
2022-08-12,54.4295
2022-08-11,53.7774
2022-08-10,52.5902
2022-08-09,51.3056
2022-08-08,50.7509
2022-08-05,50.1086
2022-08-04,49.622
2022-08-03,50.1086
2022-08-02,50.167
2022-08-01,51.0525
2022-07-29,51.7824
2022-07-28,50.8968
2022-07-27,50.8385
2022-07-26,49.9237
2022-07-25,50.1962
2022-07-22,49.4857
2022-07-21,50.021
2022-07-20,51.1401
2022-07-19,51.0428
2022-07-18,49.1159
2022-07-15,48.2206
2022-07-14,47.588
2022-07-13,48.3374
2022-07-12,49.0673
2022-07-11,49.6415
2022-07-08,50.0015
2022-07-07,50.8774
2022-07-06,49.8069
2022-07-05,49.369
2022-07-01,50.3032
2022-06-30,50.2253
2022-06-29,50.5855
2022-06-28,51.1207
2022-06-27,50.8189
2022-06-24,51.7143
2022-06-23,49.6901
2022-06-22,50.9358
2022-06-21,53.4758
2022-06-17,53.3006
2022-06-16,53.9331
2022-06-15,55.8697
2022-06-14,56.9889
2022-06-13,57.1056
2022-06-10,60.21
2022-06-09,64.093
2022-06-08,65.436
2022-06-07,65.5626
2022-06-06,65.2706
2022-06-03,65.2316
2022-06-02,66.2729
2022-06-01,66.2827
2022-05-31,66.1562
2022-05-27,67.2072
2022-05-26,65.3387
2022-05-25,64.8187
2022-05-24,64.597
2022-05-23,65.0016
2022-05-20,65.5987
2022-05-19,66.2248
2022-05-18,66.3692
2022-05-17,67.3901
2022-05-16,65.4736
2022-05-13,65.069
2022-05-12,64.5682
2022-05-11,64.3274
2022-05-10,63.3835
2022-05-09,64.1733
2022-05-06,65.4254
2022-05-05,65.9454
2022-05-04,68.0066
2022-05-03,65.6373
2022-05-02,64.5874
2022-04-29,64.0481
2022-04-28,65.3098
2022-04-27,64.963
2022-04-26,64.886
2022-04-25,65.5602
2022-04-22,65.9743
2022-04-21,66.9472
2022-04-20,65.0498
2022-04-19,64.5779
2022-04-18,63.4509
2022-04-14,63.0753
2022-04-13,61.7944
2022-04-12,60.9276
2022-04-11,59.6659
2022-04-08,59.4058
2022-04-07,58.9917
2022-04-06,59.3963
2022-04-05,61.1491
2022-04-04,61.6499
2022-04-01,61.8137
2022-03-31,61.3706
2022-03-30,61.8907
2022-03-29,61.8233
2022-03-28,61.7462
2022-03-25,62.3145
2022-03-24,61.727
2022-03-23,60.9661
2022-03-22,61.2069
2022-03-21,61.0046
2022-03-18,60.0896
2022-03-17,60.523
2022-03-16,57.441
2022-03-15,56.6995
2022-03-14,58.0574
2022-03-11,58.6642
2022-03-10,58.3945
2022-03-09,57.5952
2022-03-08,55.7074
2022-03-07,55.8422
2022-03-04,56.6609
2022-03-03,57.4699
2022-03-02,57.0173
2022-03-01,55.0236
2022-02-28,56.7861
2022-02-25,57.4507
2022-02-24,55.8808
2022-02-23,57.0702
2022-02-22,57.3842
2022-02-18,57.6607
2022-02-17,58.2125
2022-02-16,59.0783
2022-02-15,58.8693
2022-02-14,57.8889
2022-02-11,58.1365
2022-02-10,58.0026
2022-02-09,58.9927
2022-02-08,58.1365
2022-02-07,57.0134
2022-02-04,57.6703
2022-02-03,58.2501
2022-02-02,58.6787
2022-02-01,58.8212
2022-01-31,56.842
2022-01-28,57.1367
2022-01-27,57.2705
2022-01-26,54.4534
2022-01-25,54.4149
2022-01-24,53.8822
2022-01-21,53.9776
2022-01-20,55.0149
2022-01-19,56.947
2022-01-18,57.2889
2022-01-14,57.8032
2022-01-13,57.0414
2022-01-12,56.3951
2022-01-11,56.319
2022-01-10,55.5765
2022-01-07,56.242
2022-01-06,55.4242
2022-01-05,55.5283
2022-01-04,55.586
2022-01-03,54.1202
2021-12-31,53.9776
2021-12-30,54.0345
2021-12-29,54.3012
2021-12-28,53.8919
2021-12-27,53.1686
2021-12-23,52.4741
2021-12-22,51.6083
2021-12-21,51.5794
2021-12-20,50.9226
2021-12-17,51.484
2021-12-16,51.9598
2021-12-15,51.4272
