Date,Close
2023-07-18,263.81
2023-07-17,257.46
2023-07-14,255.62
2023-07-13,255.86
2023-07-12,253.6
2023-07-11,252.85
2023-07-10,248.81
2023-07-07,245.18
2023-07-06,240.58
2023-07-05,244.83
2023-07-03,247.33
2023-06-30,246.05
2023-06-29,244.24
2023-06-28,241.87
2023-06-27,240.69
2023-06-26,236.95
2023-06-23,234.44
2023-06-22,237.34
2023-06-21,241.48
2023-06-20,241.15
2023-06-16,245.27
2023-06-15,247.67
2023-06-14,243.32
2023-06-13,245.44
2023-06-12,237.9
2023-06-09,235.03
2023-06-08,234.45
2023-06-07,235.55
2023-06-06,226.68
2023-06-05,222.47
2023-06-02,226.63
2023-06-01,209.07
2023-05-31,205.75
2023-05-30,209.9
2023-05-26,211.8
2023-05-25,209.98
2023-05-24,209.7
2023-05-23,212.71
2023-05-22,214.26
2023-05-19,214.78
2023-05-18,214.72
2023-05-17,212.1
2023-05-16,207.2
2023-05-15,211.29
2023-05-12,209.54
2023-05-11,210.03
2023-05-10,213.17
2023-05-09,213.49
2023-05-08,214.79
2023-05-05,215.09
2023-05-04,210.38
2023-05-03,215.64
2023-05-02,215.15
2023-05-01,217.27
2023-04-28,218.8
2023-04-27,214.33
2023-04-26,216.19
2023-04-25,218.63
2023-04-24,223.43
2023-04-21,220.27
2023-04-20,222.27
2023-04-19,224.65
2023-04-18,225.2
2023-04-17,225.24
2023-04-14,223.68
2023-04-13,221.67
2023-04-12,220.5
2023-04-11,220.6
2023-04-10,215.53
2023-04-06,209.17
2023-04-05,213.53
2023-04-04,217.45
2023-04-03,229.87
2023-03-31,228.84
2023-03-30,224.54
2023-03-29,223.0
2023-03-28,220.16
2023-03-27,218.0
2023-03-24,217.01
2023-03-23,219.44
2023-03-22,219.95
2023-03-21,224.92
2023-03-20,220.31
2023-03-17,215.01
2023-03-16,218.71
2023-03-15,217.26
2023-03-14,225.67
2023-03-13,224.7
2023-03-10,227.01
2023-03-09,240.96
2023-03-08,248.72
2023-03-07,246.14
2023-03-06,253.98
2023-03-03,255.31
2023-03-02,252.18
2023-03-01,248.67
2023-02-28,239.55
2023-02-27,239.98
2023-02-24,236.17
2023-02-23,237.95
2023-02-22,237.89
2023-02-21,240.71
2023-02-17,247.79
2023-02-16,246.52
2023-02-15,248.7
2023-02-14,244.36
2023-02-13,248.15
2023-02-10,247.67
2023-02-09,246.28
2023-02-08,248.87
2023-02-07,249.66
2023-02-06,251.42
2023-02-03,247.76
2023-02-02,244.9
2023-02-01,249.54
2023-01-31,252.29
2023-01-30,261.5
2023-01-27,264.54
2023-01-26,262.12
2023-01-25,258.44
2023-01-24,257.61
2023-01-23,252.7
2023-01-20,249.71
2023-01-19,245.75
2023-01-18,252.82
2023-01-17,256.26
2023-01-13,258.46
2023-01-12,255.07
2023-01-11,250.73
2023-01-10,250.51
2023-01-09,246.62
2023-01-06,248.86
2023-01-05,240.28
2023-01-04,241.36
2023-01-03,238.88
2022-12-30,239.56
2022-12-29,240.2
2022-12-28,239.38
2022-12-27,243.14
2022-12-23,239.87
2022-12-22,237.54
2022-12-21,241.73
2022-12-20,235.14
2022-12-19,232.29
2022-12-16,232.72
2022-12-15,230.66
2022-12-14,234.48
2022-12-13,235.49
2022-12-12,233.06
2022-12-09,227.29
2022-12-08,230.92
2022-12-07,228.98
2022-12-06,228.29
2022-12-05,232.57
2022-12-02,236.13
2022-12-01,235.69
2022-11-30,236.41
2022-11-29,235.12
2022-11-28,232.3
2022-11-25,235.7
2022-11-23,236.92
2022-11-22,237.26
2022-11-21,232.17
2022-11-18,231.43
2022-11-17,230.44
2022-11-16,232.42
2022-11-15,234.59
2022-11-14,236.5
2022-11-11,236.49
2022-11-10,232.45
2022-11-09,225.54
2022-11-08,229.81
2022-11-07,228.61
2022-11-04,227.85
2022-11-03,219.26
2022-11-02,214.54
2022-11-01,218.5
2022-10-31,216.46
2022-10-28,219.34
2022-10-27,212.14
2022-10-26,196.96
2022-10-25,194.84
2022-10-24,191.3
2022-10-21,190.22
2022-10-20,179.34
2022-10-19,183.184
2022-10-18,182.33
2022-10-17,179.598
2022-10-14,177.006
2022-10-13,181.923
2022-10-12,178.307
2022-10-11,178.555
2022-10-10,177.482
2022-10-07,176.37
2022-10-06,177.621
2022-10-05,177.194
2022-10-04,178.436
2022-10-03,170.092
2022-09-30,162.989
2022-09-29,164.797
2022-09-28,166.645
2022-09-27,161.36
2022-09-26,161.539
2022-09-23,163.148
2022-09-22,169.416
2022-09-21,170.807
2022-09-20,176.807
2022-09-19,180.9
2022-09-16,178.277
2022-09-15,181.277
2022-09-14,183.423
2022-09-13,183.085
2022-09-12,191.121
2022-09-09,188.231
2022-09-08,181.933
2022-09-07,179.658
2022-09-06,179.459
2022-09-02,179.628
2022-09-01,181.227
2022-08-31,183.482
2022-08-30,185.697
2022-08-29,190.505
2022-08-26,190.644
2022-08-25,197.558
2022-08-24,192.869
2022-08-23,195.899
2022-08-22,190.485
2022-08-19,194.3
2022-08-18,196.038
2022-08-17,194.628
2022-08-16,196.207
2022-08-15,194.648
2022-08-12,195.532
2022-08-11,192.711
2022-08-10,189.452
2022-08-09,184.794
2022-08-08,184.575
2022-08-05,184.158
2022-08-04,182.419
2022-08-03,181.655
2022-08-02,182.29
2022-08-01,193.565
2022-07-29,196.932
2022-07-28,186.591
2022-07-27,184.019
2022-07-26,180.025
2022-07-25,180.602
2022-07-22,177.433
2022-07-21,179.787
2022-07-20,178.774
2022-07-19,178.297
2022-07-18,171.145
2022-07-15,171.037
2022-07-14,167.643
2022-07-13,171.519
2022-07-12,172.131
2022-07-11,172.654
2022-07-08,176.679
2022-07-07,177.843
2022-07-06,169.981
2022-07-05,171.411
2022-07-01,175.88
2022-06-30,176.344
2022-06-29,181.0
2022-06-28,184.907
2022-06-27,185.054
2022-06-24,182.983
2022-06-23,176.255
2022-06-22,185.291
2022-06-21,193.716
2022-06-17,190.036
2022-06-16,192.157
2022-06-15,203.215
2022-06-14,203.896
2022-06-13,204.083
2022-06-10,212.272
2022-06-09,220.647
2022-06-08,226.694
2022-06-07,224.03
2022-06-06,220.607
2022-06-03,219.887
2022-06-02,217.026
2022-06-01,214.629
2022-05-31,212.932
2022-05-27,214.205
2022-05-26,210.111
2022-05-25,206.48
2022-05-24,202.871
2022-05-23,201.39
2022-05-20,195.146
2022-05-19,203.965
2022-05-18,205.129
2022-05-17,210.209
2022-05-16,204.389
2022-05-13,201.568
2022-05-12,200.286
2022-05-11,202.436
2022-05-10,200.246
2022-05-09,203.501
2022-05-06,211.748
2022-05-05,213.011
2022-05-04,219.581
2022-05-03,210.732
2022-05-02,209.203
2022-04-29,207.694
2022-04-28,209.569
2022-04-27,211.068
2022-04-26,207.457
2022-04-25,213.771
2022-04-22,213.376
2022-04-21,228.331
2022-04-20,230.798
2022-04-19,227.927
2022-04-18,225.727
2022-04-14,223.655
2022-04-13,214.293
2022-04-12,212.754
2022-04-11,212.114
2022-04-08,213.07
2022-04-07,211.966
2022-04-06,212.272
2022-04-05,212.084
2022-04-04,216.789
2022-04-01,215.763
2022-03-31,218.762
2022-03-30,219.019
2022-03-29,217.016
2022-03-28,217.806
2022-03-25,219.285
2022-03-24,218.16
2022-03-23,218.122
2022-03-22,218.654
2022-03-21,219.63
2022-03-18,216.888
2022-03-17,217.658
2022-03-16,212.144
2022-03-15,212.518
2022-03-14,211.512
2022-03-11,210.91
2022-03-10,207.931
2022-03-09,205.958
2022-03-08,206.174
2022-03-07,193.114
2022-03-04,192.098
2022-03-03,191.299
2022-03-02,189.099
2022-03-01,179.5
2022-02-28,184.157
2022-02-25,183.653
2022-02-24,181.326
2022-02-23,183.269
2022-02-22,187.728
2022-02-18,188.448
2022-02-17,191.19
2022-02-16,199.93
2022-02-15,199.704
2022-02-14,196.251
2022-02-11,197.573
2022-02-10,199.368
2022-02-09,199.89
2022-02-08,197.829
2022-02-07,196.181
2022-02-04,194.791
2022-02-03,196.931
2022-02-02,201.203
2022-02-01,201.607
2022-01-31,197.888
2022-01-28,197.494
2022-01-27,208.305
2022-01-26,210.387
2022-01-25,210.407
2022-01-24,210.427
2022-01-21,210.19
2022-01-20,212.686
2022-01-19,217.618
2022-01-18,224.592
2022-01-14,223.675
2022-01-13,221.781
2022-01-12,217.292
2022-01-11,214.905
2022-01-10,216.553
2022-01-07,219.048
2022-01-06,216.898
2022-01-05,214.708
2022-01-04,213.07
2022-01-03,202.249
2021-12-31,201.992
2021-12-30,201.341
2021-12-29,202.575
2021-12-28,201.874
2021-12-27,201.637
2021-12-23,201.459
2021-12-22,197.503
2021-12-21,193.755
2021-12-20,190.973
2021-12-17,196.745
2021-12-16,201.43
2021-12-15,197.898
2021-12-14,197.011
2021-12-13,196.625
2021-12-10,198.786
2021-12-09,199.438
2021-12-08,199.496
2021-12-07,199.792
2021-12-06,196.655
2021-12-03,193.252
2021-12-02,192.275
2021-12-01,187.076
2021-11-30,188.911
2021-11-29,191.417
2021-11-26,194.17
2021-11-24,202.317
2021-11-23,200.611
2021-11-22,197.731
2021-11-19,195.837
2021-11-18,196.793
2021-11-17,198.322
2021-11-16,200.71
2021-11-15,202.939
2021-11-12,204.468
2021-11-11,203.738
2021-11-10,201.923
2021-11-09,204.991
2021-11-08,209.331
2021-11-05,201.154
2021-11-04,198.914
2021-11-03,198.875
2021-11-02,202.367
2021-11-01,200.66
2021-10-29,199.318
2021-10-28,199.398
2021-10-27,191.624
2021-10-26,195.057
2021-10-25,197.563
2021-10-22,196.043
2021-10-21,196.419
2021-10-20,198.411
2021-10-19,195.442
2021-10-18,192.562
2021-10-15,193.38
2021-10-14,188.823
2021-10-13,183.585
2021-10-12,184.541
2021-10-11,187.422
2021-10-08,189.631
2021-10-07,190.213
2021-10-06,186.426
2021-10-05,187.047
2021-10-04,187.658
2021-10-01,188.823
2021-09-30,186.534
2021-09-29,192.266
2021-09-28,194.87
2021-09-27,194.337
2021-09-24,191.239
2021-09-23,191.052
2021-09-22,185.932
2021-09-21,184.463
2021-09-20,185.409
2021-09-17,194.09
2021-09-16,197.829
2021-09-15,199.9
2021-09-14,196.597
2021-09-13,200.364
2021-09-10,199.2
2021-09-09,199.595
2021-09-08,200.907
2021-09-07,202.337
2021-09-03,204.409
2021-09-02,205.78
