Date,Close
2023-07-18,240.77
2023-07-17,243.99
2023-07-14,243.16
2023-07-13,243.31
2023-07-12,242.21
2023-07-11,240.55
2023-07-10,238.16
2023-07-07,236.45
2023-07-06,238.88
2023-07-05,239.45
2023-07-03,237.97
2023-06-30,237.48
2023-06-29,234.32
2023-06-28,227.96
2023-06-27,227.34
2023-06-26,226.3
2023-06-23,229.55
2023-06-22,228.39
2023-06-21,227.25
2023-06-20,226.47
2023-06-16,228.91
2023-06-15,226.17
2023-06-14,223.44
2023-06-13,223.4
2023-06-12,226.17
2023-06-09,223.56
2023-06-08,223.05
2023-06-07,225.27
2023-06-06,228.22
2023-06-05,226.77
2023-06-02,228.79
2023-06-01,226.5
2023-05-31,221.03
2023-05-30,221.64
2023-05-26,225.01
2023-05-25,223.38
2023-05-24,222.25
2023-05-23,224.58
2023-05-22,231.28
2023-05-19,233.31
2023-05-18,233.6
2023-05-17,232.65
2023-05-16,230.47
2023-05-15,232.81
2023-05-12,231.38
2023-05-11,231.01
2023-05-10,231.27
2023-05-09,233.26
2023-05-08,232.23
2023-05-05,231.78
2023-05-04,225.6
2023-05-03,225.98
2023-05-02,226.98
2023-05-01,232.51
2023-04-28,232.73
2023-04-27,229.01
2023-04-26,228.15
2023-04-25,229.59
2023-04-24,232.76
2023-04-21,234.05
2023-04-20,234.6
2023-04-19,232.57
2023-04-18,233.6
2023-04-17,233.48
2023-04-14,234.02
2023-04-13,232.69
2023-04-12,227.81
2023-04-11,228.45
2023-04-10,226.43
2023-04-06,225.99
2023-04-05,228.17
2023-04-04,227.66
2023-04-03,229.0
2023-03-31,225.46
2023-03-30,222.36
2023-03-29,223.3
2023-03-28,220.33
2023-03-27,221.81
2023-03-24,221.04
2023-03-23,222.59
2023-03-22,220.04
2023-03-21,221.95
2023-03-20,218.15
2023-03-17,217.39
2023-03-16,217.45
2023-03-15,216.37
2023-03-14,218.66
2023-03-13,214.47
2023-03-10,216.14
2023-03-09,220.01
2023-03-08,222.19
2023-03-07,223.17
2023-03-06,226.75
2023-03-03,223.77
2023-03-02,219.06
2023-03-01,218.36
2023-02-28,219.94
2023-02-27,220.35
2023-02-24,219.55
2023-02-23,221.13
2023-02-22,220.02
2023-02-21,220.62
2023-02-17,223.56
2023-02-16,225.83
2023-02-15,228.92
2023-02-14,229.39
2023-02-13,228.88
2023-02-10,227.2
2023-02-09,229.35
2023-02-08,230.2
2023-02-07,231.32
2023-02-06,229.44
2023-02-03,230.13
2023-02-02,229.56
2023-02-01,230.9
2023-01-31,230.21
2023-01-30,229.1
2023-01-27,231.44
2023-01-26,224.71
2023-01-25,224.9
2023-01-24,223.89
2023-01-23,224.18
2023-01-20,224.31
2023-01-19,220.41
2023-01-18,219.46
2023-01-17,223.0
2023-01-13,223.06
2023-01-12,223.62
2023-01-11,222.1
2023-01-10,221.09
2023-01-09,218.6
2023-01-06,217.75
2023-01-05,211.11
2023-01-04,212.61
2023-01-03,207.39
2022-12-30,207.76
2022-12-29,208.06
2022-12-28,204.99
2022-12-27,206.29
2022-12-23,205.83
