Date,Close
2023-07-18,60.57
2023-07-17,60.81
2023-07-14,60.9
2023-07-13,60.35
2023-07-12,59.84
2023-07-11,59.52
2023-07-10,59.31
2023-07-07,59.76
2023-07-06,60.56
2023-07-05,61.03
2023-07-03,60.58
2023-06-30,60.22
2023-06-29,60.02
2023-06-28,60.52
2023-06-27,61.09
2023-06-26,61.22
2023-06-23,61.2
2023-06-22,61.85
2023-06-21,61.43
2023-06-20,61.26
2023-06-16,61.67
2023-06-15,61.23
2023-06-14,60.86
2023-06-13,60.45
2023-06-12,60.21
2023-06-09,60.47
2023-06-08,60.37
2023-06-07,60.22
2023-06-06,60.31
2023-06-05,60.75
2023-06-02,61.16
2023-06-01,60.0
2023-05-31,59.66
2023-05-30,59.78
2023-05-26,60.26
2023-05-25,60.41
2023-05-24,60.88
2023-05-23,61.4
2023-05-22,61.51
2023-05-19,62.83
2023-05-18,62.8
2023-05-17,63.15
2023-05-16,63.22
2023-05-15,63.94
2023-05-12,64.11
2023-05-11,63.86
2023-05-10,63.5
2023-05-09,63.39
2023-05-08,63.92
2023-05-05,64.02
2023-05-04,63.72
2023-05-03,63.65
2023-05-02,64.01
2023-05-01,64.3
2023-04-28,64.15
2023-04-27,63.68
2023-04-26,63.55
2023-04-25,63.85
2023-04-24,63.95
2023-04-21,64.05
2023-04-20,63.96
2023-04-19,63.68
2023-04-18,63.56
2023-04-17,63.46
2023-04-14,63.05
2023-04-13,63.15
2023-04-12,62.69
2023-04-11,62.58
2023-04-10,62.69
2023-04-06,62.84
2023-04-05,62.8
2023-04-04,62.21
2023-04-03,62.4
2023-03-31,62.03
2023-03-30,61.85
2023-03-29,61.86
2023-03-28,61.42
2023-03-27,61.35
2023-03-24,60.9
2023-03-23,59.92
2023-03-22,60.05
2023-03-21,60.32
2023-03-20,60.6
2023-03-17,60.02
2023-03-16,60.3
2023-03-15,60.43
2023-03-14,60.03
2023-03-13,59.81
2023-03-10,59.21
2023-03-09,59.46
2023-03-08,60.04
2023-03-07,60.01
2023-03-06,60.36
2023-03-03,59.44
2023-03-02,59.72
2023-03-01,58.86
2023-02-28,59.51
2023-02-27,59.82
2023-02-24,59.84
2023-02-23,60.09
2023-02-22,59.98
2023-02-21,59.8
2023-02-17,60.12
2023-02-16,59.22
2023-02-15,59.59
2023-02-14,59.59
2023-02-13,60.6
2023-02-10,59.62
2023-02-09,59.62
2023-02-08,59.72
2023-02-07,60.07
2023-02-06,60.17
2023-02-03,59.83
2023-02-02,60.28
2023-02-01,61.33
2023-01-31,61.32
2023-01-30,60.64
2023-01-27,60.49
2023-01-26,60.81
2023-01-25,60.93
2023-01-24,60.55
2023-01-23,60.23
2023-01-20,60.08
2023-01-19,59.72
