Date,Close
2023-07-18,232.57
2023-07-17,227.84
2023-07-14,227.43
2023-07-13,227.66
2023-07-12,225.68
2023-07-11,223.86
2023-07-10,224.73
2023-07-07,218.65
2023-07-06,222.98
2023-07-05,225.88
2023-07-03,225.01
2023-06-30,222.02
2023-06-29,221.16
2023-06-28,221.31
2023-06-27,222.61
2023-06-26,224.73
2023-06-23,227.11
2023-06-22,229.66
2023-06-21,227.04
2023-06-20,228.59
2023-06-16,229.66
2023-06-15,228.44
2023-06-14,222.28
2023-06-13,221.99
2023-06-12,217.36
2023-06-09,218.76
2023-06-08,220.76
2023-06-07,221.25
2023-06-06,221.22
2023-06-05,221.88
2023-06-02,218.07
2023-06-01,214.27
2023-05-31,220.65
2023-05-30,218.53
2023-05-26,216.93
2023-05-25,217.46
2023-05-24,221.32
2023-05-23,224.44
2023-05-22,223.99
2023-05-19,223.42
2023-05-18,224.23
2023-05-17,225.02
2023-05-16,227.88
2023-05-15,233.53
2023-05-12,232.95
2023-05-11,232.29
2023-05-10,234.11
2023-05-09,234.43
2023-05-08,234.62
2023-05-05,236.53
2023-05-04,231.89
2023-05-03,229.31
2023-05-02,235.97
2023-05-01,238.9
2023-04-28,239.74
2023-04-27,240.34
2023-04-26,238.8
2023-04-25,244.87
2023-04-24,244.45
2023-04-21,243.86
2023-04-20,243.46
2023-04-19,246.21
2023-04-18,246.09
2023-04-17,248.07
2023-04-14,250.0
2023-04-13,251.44
2023-04-12,249.5
2023-04-11,251.43
2023-04-10,250.9
2023-04-06,253.32
2023-04-05,253.37
2023-04-04,247.53
2023-04-03,244.44
2023-03-31,241.75
2023-03-30,241.5
2023-03-29,241.03
2023-03-28,238.48
2023-03-27,236.76
2023-03-24,238.03
2023-03-23,233.1
2023-03-22,229.83
2023-03-21,232.95
2023-03-20,234.72
2023-03-17,229.79
2023-03-16,234.57
2023-03-15,234.9
2023-03-14,230.58
2023-03-13,233.18
2023-03-10,227.87
2023-03-09,225.79
2023-03-08,228.43
2023-03-07,228.72
2023-03-06,235.11
2023-03-03,234.81
2023-03-02,234.74
2023-03-01,236.19
2023-02-28,231.66
2023-02-27,234.45
2023-02-24,233.66
2023-02-23,237.62
2023-02-22,236.16
2023-02-21,238.24
2023-02-17,240.53
2023-02-16,234.22
2023-02-15,240.065
2023-02-14,241.03
2023-02-13,243.66
2023-02-10,242.5
2023-02-09,240.0
2023-02-08,240.2
2023-02-07,244.0
2023-02-06,243.85
2023-02-03,245.17
2023-02-02,246.53
2023-02-01,246.41
2023-01-31,252.4
2023-01-30,251.59
2023-01-27,253.65
2023-01-26,254.88
2023-01-25,256.54
2023-01-24,259.7
2023-01-23,260.97
2023-01-20,263.24
2023-01-19,262.03
2023-01-18,264.385
2023-01-17,269.42
2023-01-13,271.73
2023-01-12,270.92
2023-01-11,272.91
2023-01-10,273.88
2023-01-09,270.12
2023-01-06,275.2
2023-01-05,266.86
2023-01-04,264.39
2023-01-03,261.65
2022-12-30,262.64
2022-12-29,263.16
2022-12-28,261.42
2022-12-27,263.39
2022-12-23,263.92
2022-12-22,265.26
2022-12-21,266.26
2022-12-20,264.75
2022-12-19,265.7
2022-12-16,267.41
2022-12-15,266.14
2022-12-14,271.13
2022-12-13,272.26
2022-12-12,276.78
2022-12-09,278.65
2022-12-08,285.57
2022-12-07,285.76
2022-12-06,283.29
2022-12-05,284.91
2022-12-02,285.51
2022-12-01,285.94
2022-11-30,286.4
2022-11-29,281.99
2022-11-28,282.62
2022-11-25,283.74
2022-11-23,283.4
2022-11-22,287.05
2022-11-21,288.16
2022-11-18,287.29
2022-11-17,287.3
2022-11-16,283.77
2022-11-15,281.66
2022-11-14,283.348
2022-11-11,283.07
2022-11-10,289.019
2022-11-09,287.669
2022-11-08,290.39
2022-11-07,275.125
2022-11-04,267.2
2022-11-03,264.061
2022-11-02,267.17
2022-11-01,270.199
2022-10-31,268.501
2022-10-28,271.937
2022-10-27,265.402
2022-10-26,264.836
2022-10-25,258.212
2022-10-24,259.532
2022-10-21,250.217
2022-10-20,245.757
2022-10-19,246.492
2022-10-18,250.395
2022-10-17,251.2
2022-10-14,249.621
2022-10-13,249.938
2022-10-12,244.754
2022-10-11,243.761
2022-10-10,230.562
2022-10-07,227.463
2022-10-06,229.36
2022-10-05,232.221
2022-10-04,231.426
2022-10-03,228.864
2022-09-30,223.858
2022-09-29,226.848
2022-09-28,229.4
2022-09-27,224.444
2022-09-26,225.318
2022-09-23,225.417
2022-09-22,226.192
2022-09-21,222.925
2022-09-20,226.152
2022-09-19,229.181
2022-09-16,229.559
2022-09-15,226.103
2022-09-14,226.56
2022-09-13,225.308
2022-09-12,235.995
2022-09-09,245.996
2022-09-08,243.771
2022-09-07,243.115
2022-09-06,240.563
2022-09-02,240.712
2022-09-01,243.821
2022-08-31,238.656
2022-08-30,237.484
2022-08-29,237.742
2022-08-26,239.004
2022-08-25,243.999
2022-08-24,242.818
2022-08-23,242.798
2022-08-22,245.211
2022-08-19,249.144
2022-08-18,247.992
2022-08-17,248.866
2022-08-16,249.492
2022-08-15,247.452
2022-08-12,244.8
2022-08-11,244.761
2022-08-10,248.447
2022-08-09,244.771
2022-08-08,243.716
2022-08-05,242.691
2022-08-04,243.41
2022-08-03,243.568
2022-08-02,240.385
2022-08-01,242.091
2022-07-29,243.894
2022-07-28,246.141
2022-07-27,248.082
2022-07-26,247.51
2022-07-25,245.126
2022-07-22,242.395
2022-07-21,242.228
2022-07-20,243.066
2022-07-19,243.746
2022-07-18,240.316
2022-07-15,245.096
2022-07-14,242.041
2022-07-13,243.519
2022-07-12,243.401
2022-07-11,244.199
2022-07-08,244.889
2022-07-07,243.844
2022-07-06,241.706
2022-07-05,243.164
2022-07-01,242.001
2022-06-30,239.783
2022-06-29,241.883
2022-06-28,239.991
2022-06-27,241.312
2022-06-24,241.824
2022-06-23,239.577
2022-06-22,236.67
2022-06-21,234.965
2022-06-17,231.328
2022-06-16,227.376
2022-06-15,232.176
2022-06-14,232.294
2022-06-13,233.349
2022-06-10,236.542
2022-06-09,238.256
2022-06-08,241.933
2022-06-07,242.849
2022-06-06,241.893
2022-06-03,244.859
2022-06-02,244.692
2022-06-01,249.758
2022-05-31,253.029
2022-05-27,251.571
2022-05-26,249.393
2022-05-25,249.354
2022-05-24,248.25
2022-05-23,245.44
2022-05-20,243.923
2022-05-19,241.232
2022-05-18,240.434
2022-05-17,241.805
2022-05-16,240.346
2022-05-13,237.971
2022-05-12,239.261
2022-05-11,235.273
2022-05-10,235.34
2022-05-09,233.903
2022-05-06,231.224
2022-05-05,229.122
2022-05-04,230.833
2022-05-03,227.01
2022-05-02,225.768
2022-04-29,227.988
2022-04-28,232.818
2022-04-27,243.241
2022-04-26,244.295
2022-04-25,246.545
2022-04-22,244.766
2022-04-21,249.762
2022-04-20,249.684
2022-04-19,247.719
2022-04-18,246.31
2022-04-14,248.353
2022-04-13,247.855
2022-04-12,244.462
2022-04-11,245.274
2022-04-08,246.398
2022-04-07,246.026
2022-04-06,244.355
2022-04-05,239.105
2022-04-04,239.407
2022-04-01,237.697
2022-03-31,236.427
2022-03-30,237.16
2022-03-29,236.152
2022-03-28,235.106
2022-03-25,233.464
2022-03-24,231.586
2022-03-23,228.956
2022-03-22,231.195
2022-03-21,231.048
2022-03-18,230.98
2022-03-17,230.599
2022-03-16,226.502
2022-03-15,226.395
2022-03-14,224.096
2022-03-11,223.745
2022-03-10,221.888
2022-03-09,226.296
2022-03-08,225.945
2022-03-07,229.132
2022-03-04,227.715
